Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,983795,-,-,-,42.29,-83.74,0,263,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI
2022,4,9,17,30,240,1,239
2022,4,9,18,0,218,3,216
2022,4,9,18,30,143,0,143
2022,4,9,19,0,138,0,138
2022,4,9,19,30,127,0,127
2022,4,9,20,0,187,3,185
2022,4,9,20,30,111,0,111
2022,4,9,21,0,161,12,154
2022,4,9,21,30,77,0,77
2022,4,9,22,0,63,0,63
2022,4,9,22,30,16,0,16
2022,4,9,23,0,10,0,10
2022,4,9,23,30,11,0,11
2022,4,10,0,0,3,0,3
2022,4,10,0,30,0,0,0
2022,4,10,1,0,0,0,0
2022,4,10,1,30,0,0,0
2022,4,10,2,0,0,0,0
2022,4,10,2,30,0,0,0
2022,4,10,3,0,0,0,0
2022,4,10,3,30,0,0,0
2022,4,10,4,0,0,0,0
2022,4,10,4,30,0,0,0
2022,4,10,5,0,0,0,0
2022,4,10,5,30,0,0,0
2022,4,10,6,0,0,0,0
2022,4,10,6,30,0,0,0
2022,4,10,7,0,0,0,0
2022,4,10,7,30,0,0,0
2022,4,10,8,0,0,0,0
2022,4,10,8,30,0,0,0
2022,4,10,9,0,0,0,0
2022,4,10,9,30,0,0,0
2022,4,10,10,0,0,0,0
2022,4,10,10,30,0,0,0
2022,4,10,11,0,3,19,3
2022,4,10,11,30,53,288,31
2022,4,10,12,0,138,520,49
2022,4,10,12,30,238,663,62
2022,4,10,13,0,342,758,72
2022,4,10,13,30,444,824,78
2022,4,10,14,0,542,873,84
2022,4,10,14,30,633,909,89
2022,4,10,15,0,713,937,91
2022,4,10,15,30,777,950,94
2022,4,10,16,0,833,964,97
2022,4,10,16,30,874,974,98
2022,4,10,17,0,901,980,99
2022,4,10,17,30,912,980,101
2022,4,10,18,0,904,972,103
2022,4,10,18,30,882,967,101
2022,4,10,19,0,847,960,99
2022,4,10,19,30,798,950,96
2022,4,10,20,0,733,932,91
2022,4,10,20,30,657,906,89
2022,4,10,21,0,563,826,103
2022,4,10,21,30,427,586,146
2022,4,10,22,0,357,619,113
2022,4,10,22,30,268,628,76
2022,4,10,23,0,159,456,62
2022,4,10,23,30,69,182,48
2022,4,11,0,0,8,0,8
2022,4,11,0,30,0,0,0
2022,4,11,1,0,0,0,0
2022,4,11,1,30,0,0,0
2022,4,11,2,0,0,0,0
2022,4,11,2,30,0,0,0
2022,4,11,3,0,0,0,0
2022,4,11,3,30,0,0,0
2022,4,11,4,0,0,0,0
2022,4,11,4,30,0,0,0
2022,4,11,5,0,0,0,0
2022,4,11,5,30,0,0,0
2022,4,11,6,0,0,0,0
2022,4,11,6,30,0,0,0
2022,4,11,7,0,0,0,0
2022,4,11,7,30,0,0,0
2022,4,11,8,0,0,0,0
2022,4,11,8,30,0,0,0
2022,4,11,9,0,0,0,0
2022,4,11,9,30,0,0,0
2022,4,11,10,0,0,0,0
2022,4,11,10,30,0,0,0
2022,4,11,11,0,1,0,1
2022,4,11,11,30,24,9,23
2022,4,11,12,0,97,112,77
2022,4,11,12,30,134,13,130
2022,4,11,13,0,217,137,167
2022,4,11,13,30,297,136,236
2022,4,11,14,0,428,299,270
2022,4,11,14,30,577,680,167
2022,4,11,15,0,670,805,132
2022,4,11,15,30,740,840,133
2022,4,11,16,0,777,783,176
2022,4,11,16,30,717,525,297
2022,4,11,17,0,819,752,201
2022,4,11,17,30,739,555,278
2022,4,11,18,0,620,308,365
2022,4,11,18,30,363,67,309
2022,4,11,19,0,115,0,115
2022,4,11,19,30,148,1,147
2022,4,11,20,0,141,2,140
2022,4,11,20,30,87,0,87
2022,4,11,21,0,60,1,59
2022,4,11,21,30,53,1,53
2022,4,11,22,0,141,24,131
2022,4,11,22,30,34,1,34
2022,4,11,23,0,23,0,23
2022,4,11,23,30,18,0,18
2022,4,12,0,0,5,0,5
2022,4,12,0,30,0,0,0
2022,4,12,1,0,0,0,0
2022,4,12,1,30,0,0,0
2022,4,12,2,0,0,0,0
2022,4,12,2,30,0,0,0
2022,4,12,3,0,0,0,0
2022,4,12,3,30,0,0,0
2022,4,12,4,0,0,0,0
2022,4,12,4,30,0,0,0
2022,4,12,5,0,0,0,0
2022,4,12,5,30,0,0,0
2022,4,12,6,0,0,0,0
2022,4,12,6,30,0,0,0
2022,4,12,7,0,0,0,0
2022,4,12,7,30,0,0,0
2022,4,12,8,0,0,0,0
2022,4,12,8,30,0,0,0
2022,4,12,9,0,0,0,0
2022,4,12,9,30,0,0,0
2022,4,12,10,0,0,0,0
2022,4,12,10,30,0,0,0
2022,4,12,11,0,6,42,6
2022,4,12,11,30,59,318,31
2022,4,12,12,0,146,529,50
2022,4,12,12,30,245,659,64
2022,4,12,13,0,347,743,75
2022,4,12,13,30,448,806,83
2022,4,12,14,0,545,853,90
2022,4,12,14,30,634,890,94
2022,4,12,15,0,714,918,97
2022,4,12,15,30,783,939,100
2022,4,12,16,0,838,954,102
2022,4,12,16,30,875,958,104
2022,4,12,17,0,901,964,105
2022,4,12,17,30,908,956,110
2022,4,12,18,0,899,943,116
2022,4,12,18,30,874,928,118
2022,4,12,19,0,835,908,121
2022,4,12,19,30,784,890,120
2022,4,12,20,0,720,867,118
2022,4,12,20,30,644,844,109
2022,4,12,21,0,560,814,101
2022,4,12,21,30,467,767,95
2022,4,12,22,0,369,705,86
2022,4,12,22,30,268,616,76
2022,4,12,23,0,170,490,63
2022,4,12,23,30,82,311,43
2022,4,13,0,0,18,83,15
2022,4,13,0,30,0,0,0
2022,4,13,1,0,0,0,0
2022,4,13,1,30,0,0,0
2022,4,13,2,0,0,0,0
2022,4,13,2,30,0,0,0
2022,4,13,3,0,0,0,0
2022,4,13,3,30,0,0,0
2022,4,13,4,0,0,0,0
2022,4,13,4,30,0,0,0
2022,4,13,5,0,0,0,0
2022,4,13,5,30,0,0,0
2022,4,13,6,0,0,0,0
2022,4,13,6,30,0,0,0
2022,4,13,7,0,0,0,0
2022,4,13,7,30,0,0,0
2022,4,13,8,0,0,0,0
2022,4,13,8,30,0,0,0
2022,4,13,9,0,0,0,0
2022,4,13,9,30,0,0,0
2022,4,13,10,0,0,0,0
2022,4,13,10,30,0,0,0
2022,4,13,11,0,3,0,3
2022,4,13,11,30,34,3,34
2022,4,13,12,0,84,18,81
2022,4,13,12,30,90,25,83
2022,4,13,13,0,87,10,83
2022,4,13,13,30,182,43,162
2022,4,13,14,0,159,9,154
2022,4,13,14,30,155,3,153
2022,4,13,15,0,182,5,179
2022,4,13,15,30,332,49,296
2022,4,13,16,0,208,14,197
2022,4,13,16,30,73,0,73
2022,4,13,17,0,70,0,70
2022,4,13,17,30,73,0,73
2022,4,13,18,0,71,0,71
2022,4,13,18,30,143,1,142
2022,4,13,19,0,133,1,132
2022,4,13,19,30,133,1,132
2022,4,13,20,0,153,2,152
2022,4,13,20,30,100,0,100
2022,4,13,21,0,72,1,71
2022,4,13,21,30,79,2,78
2022,4,13,22,0,52,2,51
2022,4,13,22,30,94,16,89
2022,4,13,23,0,83,27,77
2022,4,13,23,30,41,12,39
2022,4,14,0,0,6,0,6
2022,4,14,0,30,0,0,0
2022,4,14,1,0,0,0,0
2022,4,14,1,30,0,0,0
2022,4,14,2,0,0,0,0
2022,4,14,2,30,0,0,0
2022,4,14,3,0,0,0,0
2022,4,14,3,30,0,0,0
2022,4,14,4,0,0,0,0
2022,4,14,4,30,0,0,0
2022,4,14,5,0,0,0,0
2022,4,14,5,30,0,0,0
2022,4,14,6,0,0,0,0
2022,4,14,6,30,0,0,0
2022,4,14,7,0,0,0,0
2022,4,14,7,30,0,0,0
2022,4,14,8,0,0,0,0
2022,4,14,8,30,0,0,0
2022,4,14,9,0,0,0,0
2022,4,14,9,30,0,0,0
2022,4,14,10,0,0,0,0
2022,4,14,10,30,0,0,0
2022,4,14,11,0,5,0,5
2022,4,14,11,30,60,226,38
2022,4,14,12,0,158,547,53
2022,4,14,12,30,260,679,67
2022,4,14,13,0,364,767,76
2022,4,14,13,30,467,829,84
2022,4,14,14,0,564,874,90
2022,4,14,14,30,654,910,94
2022,4,14,15,0,735,938,97
2022,4,14,15,30,799,953,98
2022,4,14,16,0,853,966,100
2022,4,14,16,30,894,975,102
2022,4,14,17,0,916,975,104
2022,4,14,17,30,914,940,123
2022,4,14,18,0,705,426,348
2022,4,14,18,30,594,228,407
2022,4,14,19,0,467,174,329
2022,4,14,19,30,311,86,246
2022,4,14,20,0,365,168,247
2022,4,14,20,30,419,274,244
2022,4,14,21,0,416,307,241
2022,4,14,21,30,273,138,205
2022,4,14,22,0,213,111,168
2022,4,14,22,30,200,212,133
2022,4,14,23,0,108,162,71
2022,4,14,23,30,42,17,40
2022,4,15,0,0,18,28,17
2022,4,15,0,30,0,0,0
2022,4,15,1,0,0,0,0
2022,4,15,1,30,0,0,0
2022,4,15,2,0,0,0,0
2022,4,15,2,30,0,0,0
2022,4,15,3,0,0,0,0
2022,4,15,3,30,0,0,0
2022,4,15,4,0,0,0,0
2022,4,15,4,30,0,0,0
2022,4,15,5,0,0,0,0
2022,4,15,5,30,0,0,0
2022,4,15,6,0,0,0,0
2022,4,15,6,30,0,0,0
2022,4,15,7,0,0,0,0
2022,4,15,7,30,0,0,0
2022,4,15,8,0,0,0,0
2022,4,15,8,30,0,0,0
2022,4,15,9,0,0,0,0
2022,4,15,9,30,0,0,0
2022,4,15,10,0,0,0,0
2022,4,15,10,30,0,0,0
2022,4,15,11,0,6,0,6
2022,4,15,11,30,60,187,41
2022,4,15,12,0,125,264,73
2022,4,15,12,30,104,34,94
2022,4,15,13,0,82,13,77
2022,4,15,13,30,70,9,66
2022,4,15,14,0,133,5,130
2022,4,15,14,30,173,24,158
2022,4,15,15,0,400,103,330
2022,4,15,15,30,246,32,222
2022,4,15,16,0,221,10,213
2022,4,15,16,30,250,10,242
2022,4,15,17,0,158,1,157
2022,4,15,17,30,278,11,269
2022,4,15,18,0,297,9,289
2022,4,15,18,30,270,6,265
2022,4,15,19,0,179,1,178
2022,4,15,19,30,178,2,176
2022,4,15,20,0,156,2,155
2022,4,15,20,30,116,1,115
2022,4,15,21,0,98,2,97
2022,4,15,21,30,105,4,103
2022,4,15,22,0,75,2,74
2022,4,15,22,30,31,0,31
2022,4,15,23,0,35,1,35
2022,4,15,23,30,29,0,29
2022,4,16,0,0,7,0,7
2022,4,16,0,30,0,0,0
2022,4,16,1,0,0,0,0
2022,4,16,1,30,0,0,0
2022,4,16,2,0,0,0,0
2022,4,16,2,30,0,0,0
2022,4,16,3,0,0,0,0
2022,4,16,3,30,0,0,0
2022,4,16,4,0,0,0,0
2022,4,16,4,30,0,0,0
2022,4,16,5,0,0,0,0
2022,4,16,5,30,0,0,0
2022,4,16,6,0,0,0,0
2022,4,16,6,30,0,0,0
2022,4,16,7,0,0,0,0
2022,4,16,7,30,0,0,0
2022,4,16,8,0,0,0,0
2022,4,16,8,30,0,0,0
2022,4,16,9,0,0,0,0
2022,4,16,9,30,0,0,0
2022,4,16,10,0,0,0,0
2022,4,16,10,30,0,0,0
2022,4,16,11,0,7,0,7
2022,4,16,11,30,69,262,41
2022,4,16,12,0,156,452,65
2022,4,16,12,30,262,646,72
2022,4,16,13,0,364,730,83
2022,4,16,13,30,464,791,91
2022,4,16,14,0,558,833,99
2022,4,16,14,30,646,872,102
2022,4,16,15,0,726,902,105
2022,4,16,15,30,794,925,107
2022,4,16,16,0,851,946,107
2022,4,16,16,30,890,956,107
2022,4,16,17,0,915,962,107
2022,4,16,17,30,912,915,136
2022,4,16,18,0,787,579,298
2022,4,16,18,30,657,332,382
2022,4,16,19,0,583,216,411
2022,4,16,19,30,455,155,337
2022,4,16,20,0,348,75,295
2022,4,16,20,30,307,59,269
2022,4,16,21,0,350,153,262
2022,4,16,21,30,310,109,256
2022,4,16,22,0,266,143,207
2022,4,16,22,30,147,30,137
2022,4,16,23,0,31,0,31
2022,4,16,23,30,12,0,12
2022,4,17,0,0,5,0,5
2022,4,17,0,30,0,0,0
2022,4,17,1,0,0,0,0
2022,4,17,1,30,0,0,0
2022,4,17,2,0,0,0,0
2022,4,17,2,30,0,0,0
2022,4,17,3,0,0,0,0
2022,4,17,3,30,0,0,0
2022,4,17,4,0,0,0,0
2022,4,17,4,30,0,0,0
2022,4,17,5,0,0,0,0
2022,4,17,5,30,0,0,0
2022,4,17,6,0,0,0,0
2022,4,17,6,30,0,0,0
2022,4,17,7,0,0,0,0
2022,4,17,7,30,0,0,0
2022,4,17,8,0,0,0,0
2022,4,17,8,30,0,0,0
2022,4,17,9,0,0,0,0
2022,4,17,9,30,0,0,0
2022,4,17,10,0,0,0,0
2022,4,17,10,30,0,0,0
2022,4,17,11,0,9,6,9
2022,4,17,11,30,43,1,43
2022,4,17,12,0,53,0,53
2022,4,17,12,30,96,1,96
2022,4,17,13,0,189,20,181
2022,4,17,13,30,238,22,228
2022,4,17,14,0,335,73,294
2022,4,17,14,30,571,486,266
2022,4,17,15,0,744,920,107
2022,4,17,15,30,817,960,100
2022,4,17,16,0,872,973,103
2022,4,17,16,30,912,980,106
2022,4,17,17,0,932,977,108
2022,4,17,17,30,939,973,111
2022,4,17,18,0,933,968,113
2022,4,17,18,30,912,960,115
2022,4,17,19,0,875,949,114
2022,4,17,19,30,825,935,113
2022,4,17,20,0,761,916,111
2022,4,17,20,30,680,868,117
2022,4,17,21,0,597,850,105
2022,4,17,21,30,503,804,100
2022,4,17,22,0,403,742,94
2022,4,17,22,30,299,659,83
2022,4,17,23,0,197,542,70
2022,4,17,23,30,103,372,50
2022,4,18,0,0,28,118,22
2022,4,18,0,30,0,0,0
2022,4,18,1,0,0,0,0
2022,4,18,1,30,0,0,0
2022,4,18,2,0,0,0,0
2022,4,18,2,30,0,0,0
2022,4,18,3,0,0,0,0
2022,4,18,3,30,0,0,0
2022,4,18,4,0,0,0,0
2022,4,18,4,30,0,0,0
2022,4,18,5,0,0,0,0
2022,4,18,5,30,0,0,0
2022,4,18,6,0,0,0,0
2022,4,18,6,30,0,0,0
2022,4,18,7,0,0,0,0
2022,4,18,7,30,0,0,0
2022,4,18,8,0,0,0,0
2022,4,18,8,30,0,0,0
2022,4,18,9,0,0,0,0
2022,4,18,9,30,0,0,0
2022,4,18,10,0,0,0,0
2022,4,18,10,30,0,0,0
2022,4,18,11,0,8,0,8
2022,4,18,11,30,28,0,28
2022,4,18,12,0,45,1,45
2022,4,18,12,30,92,2,91
2022,4,18,13,0,95,1,95
2022,4,18,13,30,123,1,123
2022,4,18,14,0,106,0,106
2022,4,18,14,30,88,0,88
2022,4,18,15,0,102,0,102
2022,4,18,15,30,106,0,106
2022,4,18,16,0,95,0,95
2022,4,18,16,30,96,0,96
2022,4,18,17,0,112,0,112
2022,4,18,17,30,140,0,140
2022,4,18,18,0,172,0,172
2022,4,18,18,30,175,0,175
2022,4,18,19,0,268,2,266
2022,4,18,19,30,313,3,311
2022,4,18,20,0,254,2,253
2022,4,18,20,30,244,3,242
2022,4,18,21,0,166,1,165
2022,4,18,21,30,179,3,177
2022,4,18,22,0,218,16,211
2022,4,18,22,30,100,2,99
2022,4,18,23,0,84,3,83
2022,4,18,23,30,51,2,51
2022,4,19,0,0,12,0,12
2022,4,19,0,30,0,0,0
2022,4,19,1,0,0,0,0
2022,4,19,1,30,0,0,0
2022,4,19,2,0,0,0,0
2022,4,19,2,30,0,0,0
2022,4,19,3,0,0,0,0
2022,4,19,3,30,0,0,0
2022,4,19,4,0,0,0,0
2022,4,19,4,30,0,0,0
2022,4,19,5,0,0,0,0
2022,4,19,5,30,0,0,0
2022,4,19,6,0,0,0,0
2022,4,19,6,30,0,0,0
2022,4,19,7,0,0,0,0
2022,4,19,7,30,0,0,0
2022,4,19,8,0,0,0,0
2022,4,19,8,30,0,0,0
2022,4,19,9,0,0,0,0
2022,4,19,9,30,0,0,0
2022,4,19,10,0,0,0,0
2022,4,19,10,30,0,0,0
2022,4,19,11,0,5,0,5
2022,4,19,11,30,70,182,48
2022,4,19,12,0,176,533,62
2022,4,19,12,30,236,510,79
2022,4,19,13,0,176,184,103
2022,4,19,13,30,304,282,168
2022,4,19,14,0,552,785,110
2022,4,19,14,30,334,178,221
2022,4,19,15,0,324,47,291
2022,4,19,15,30,432,168,305
2022,4,19,16,0,373,70,317
2022,4,19,16,30,277,16,264
2022,4,19,17,0,275,22,256
2022,4,19,17,30,387,42,351
2022,4,19,18,0,494,95,413
2022,4,19,18,30,494,116,397
2022,4,19,19,0,434,92,360
2022,4,19,19,30,367,56,324
2022,4,19,20,0,444,145,340
2022,4,19,20,30,364,132,278
2022,4,19,21,0,381,142,298
2022,4,19,21,30,287,100,236
2022,4,19,22,0,184,38,168
2022,4,19,22,30,142,33,131
2022,4,19,23,0,114,42,104
2022,4,19,23,30,53,25,49
2022,4,20,0,0,21,24,20
2022,4,20,0,30,0,0,0
2022,4,20,1,0,0,0,0
2022,4,20,1,30,0,0,0
2022,4,20,2,0,0,0,0
2022,4,20,2,30,0,0,0
2022,4,20,3,0,0,0,0
2022,4,20,3,30,0,0,0
2022,4,20,4,0,0,0,0
2022,4,20,4,30,0,0,0
2022,4,20,5,0,0,0,0
2022,4,20,5,30,0,0,0
2022,4,20,6,0,0,0,0
2022,4,20,6,30,0,0,0
2022,4,20,7,0,0,0,0
2022,4,20,7,30,0,0,0
2022,4,20,8,0,0,0,0
2022,4,20,8,30,0,0,0
2022,4,20,9,0,0,0,0
2022,4,20,9,30,0,0,0
2022,4,20,10,0,0,0,0
2022,4,20,10,30,0,0,0
2022,4,20,11,0,14,1,14
2022,4,20,11,30,70,55,63
2022,4,20,12,0,137,130,109
2022,4,20,12,30,225,208,160
2022,4,20,13,0,346,482,152
2022,4,20,13,30,407,440,192
2022,4,20,14,0,488,494,208
2022,4,20,14,30,640,794,132
2022,4,20,15,0,654,647,199
2022,4,20,15,30,667,538,260
2022,4,20,16,0,683,494,287
2022,4,20,16,30,724,518,293
2022,4,20,17,0,791,614,267
2022,4,20,17,30,774,549,302
2022,4,20,18,0,706,381,380
2022,4,20,18,30,678,357,378
2022,4,20,19,0,578,241,383
2022,4,20,19,30,345,31,321
2022,4,20,20,0,204,4,201
2022,4,20,20,30,203,16,192
2022,4,20,21,0,297,88,245
2022,4,20,21,30,140,4,138
2022,4,20,22,0,93,13,87
2022,4,20,22,30,135,21,128
2022,4,20,23,0,70,4,69
2022,4,20,23,30,40,2,40
2022,4,21,0,0,15,0,15
2022,4,21,0,30,0,0,0
2022,4,21,1,0,0,0,0
2022,4,21,1,30,0,0,0
2022,4,21,2,0,0,0,0
2022,4,21,2,30,0,0,0
2022,4,21,3,0,0,0,0
2022,4,21,3,30,0,0,0
2022,4,21,4,0,0,0,0
2022,4,21,4,30,0,0,0
2022,4,21,5,0,0,0,0
2022,4,21,5,30,0,0,0
2022,4,21,6,0,0,0,0
2022,4,21,6,30,0,0,0
2022,4,21,7,0,0,0,0
2022,4,21,7,30,0,0,0
2022,4,21,8,0,0,0,0
2022,4,21,8,30,0,0,0
2022,4,21,9,0,0,0,0
2022,4,21,9,30,0,0,0
2022,4,21,10,0,0,0,0
2022,4,21,10,30,0,0,0
2022,4,21,11,0,4,0,4
2022,4,21,11,30,13,0,13
2022,4,21,12,0,22,0,22
2022,4,21,12,30,46,0,46
2022,4,21,13,0,36,0,36
2022,4,21,13,30,62,0,62
2022,4,21,14,0,106,0,106
2022,4,21,14,30,110,0,110
2022,4,21,15,0,228,4,225
2022,4,21,15,30,386,68,334
2022,4,21,16,0,760,711,188
2022,4,21,16,30,896,929,119
2022,4,21,17,0,922,938,119
2022,4,21,17,30,929,936,121
2022,4,21,18,0,920,928,123
2022,4,21,18,30,899,923,122
2022,4,21,19,0,864,915,120
2022,4,21,19,30,815,904,117
2022,4,21,20,0,754,890,112
2022,4,21,20,30,682,871,107
2022,4,21,21,0,598,843,100
2022,4,21,21,30,506,803,94
2022,4,21,22,0,408,750,87
2022,4,21,22,30,306,673,77
2022,4,21,23,0,206,565,66
2022,4,21,23,30,113,407,50
2022,4,22,0,0,37,175,26
2022,4,22,0,30,2,7,2
2022,4,22,1,0,0,0,0
2022,4,22,1,30,0,0,0
2022,4,22,2,0,0,0,0
2022,4,22,2,30,0,0,0
2022,4,22,3,0,0,0,0
2022,4,22,3,30,0,0,0
2022,4,22,4,0,0,0,0
2022,4,22,4,30,0,0,0
2022,4,22,5,0,0,0,0
2022,4,22,5,30,0,0,0
2022,4,22,6,0,0,0,0
2022,4,22,6,30,0,0,0
2022,4,22,7,0,0,0,0
2022,4,22,7,30,0,0,0
2022,4,22,8,0,0,0,0
2022,4,22,8,30,0,0,0
2022,4,22,9,0,0,0,0
2022,4,22,9,30,0,0,0
2022,4,22,10,0,0,0,0
2022,4,22,10,30,0,0,0
2022,4,22,11,0,25,128,20
2022,4,22,11,30,78,158,57
2022,4,22,12,0,144,115,118
2022,4,22,12,30,203,126,163
2022,4,22,13,0,235,100,194
2022,4,22,13,30,241,72,205
2022,4,22,14,0,202,38,180
2022,4,22,14,30,146,2,145
2022,4,22,15,0,419,133,324
2022,4,22,15,30,547,255,352
2022,4,22,16,0,619,331,352
2022,4,22,16,30,439,86,367
2022,4,22,17,0,260,4,257
2022,4,22,17,30,240,3,237
2022,4,22,18,0,179,1,178
2022,4,22,18,30,151,1,150
2022,4,22,19,0,170,1,169
2022,4,22,19,30,200,2,198
2022,4,22,20,0,139,1,138
2022,4,22,20,30,73,0,73
2022,4,22,21,0,68,0,68
2022,4,22,21,30,55,0,55
2022,4,22,22,0,30,0,30
2022,4,22,22,30,42,0,42
2022,4,22,23,0,26,0,26
2022,4,22,23,30,23,0,23
2022,4,23,0,0,6,0,6
2022,4,23,0,30,0,0,0
2022,4,23,1,0,0,0,0
2022,4,23,1,30,0,0,0
2022,4,23,2,0,0,0,0
2022,4,23,2,30,0,0,0
2022,4,23,3,0,0,0,0
2022,4,23,3,30,0,0,0
2022,4,23,4,0,0,0,0
2022,4,23,4,30,0,0,0
2022,4,23,5,0,0,0,0
2022,4,23,5,30,0,0,0
2022,4,23,6,0,0,0,0
2022,4,23,6,30,0,0,0
2022,4,23,7,0,0,0,0
2022,4,23,7,30,0,0,0
2022,4,23,8,0,0,0,0
2022,4,23,8,30,0,0,0
2022,4,23,9,0,0,0,0
2022,4,23,9,30,0,0,0
2022,4,23,10,0,0,0,0
2022,4,23,10,30,0,0,0
2022,4,23,11,0,20,57,17
2022,4,23,11,30,88,270,51
2022,4,23,12,0,172,423,74
2022,4,23,12,30,265,533,92
2022,4,23,13,0,361,615,106
2022,4,23,13,30,454,673,118
2022,4,23,14,0,543,718,127
2022,4,23,14,30,627,756,135
2022,4,23,15,0,702,787,140
2022,4,23,15,30,766,812,143
2022,4,23,16,0,818,833,143
2022,4,23,16,30,859,848,145
2022,4,23,17,0,871,808,175
2022,4,23,17,30,895,864,144
2022,4,23,18,0,889,862,144
2022,4,23,18,30,868,855,143
2022,4,23,19,0,830,823,156
2022,4,23,19,30,780,816,145
2022,4,23,20,0,713,770,153
2022,4,23,20,30,633,702,166
2022,4,23,21,0,552,650,165
2022,4,23,21,30,471,656,131
2022,4,23,22,0,379,600,118
2022,4,23,22,30,285,527,103
2022,4,23,23,0,186,335,101
2022,4,23,23,30,94,110,76
2022,4,24,0,0,29,3,29
2022,4,24,0,30,1,0,1
2022,4,24,1,0,0,0,0
2022,4,24,1,30,0,0,0
2022,4,24,2,0,0,0,0
2022,4,24,2,30,0,0,0
2022,4,24,3,0,0,0,0
2022,4,24,3,30,0,0,0
2022,4,24,4,0,0,0,0
2022,4,24,4,30,0,0,0
2022,4,24,5,0,0,0,0
2022,4,24,5,30,0,0,0
2022,4,24,6,0,0,0,0
2022,4,24,6,30,0,0,0
2022,4,24,7,0,0,0,0
2022,4,24,7,30,0,0,0
2022,4,24,8,0,0,0,0
2022,4,24,8,30,0,0,0
2022,4,24,9,0,0,0,0
2022,4,24,9,30,0,0,0
2022,4,24,10,0,0,0,0
2022,4,24,10,30,0,0,0
2022,4,24,11,0,22,44,20
2022,4,24,11,30,74,95,60
2022,4,24,12,0,135,107,110
2022,4,24,12,30,233,250,151
2022,4,24,13,0,308,305,180
2022,4,24,13,30,387,370,201
2022,4,24,14,0,447,387,222
2022,4,24,14,30,510,370,268
2022,4,24,15,0,579,408,286
2022,4,24,15,30,633,438,295
2022,4,24,16,0,681,452,313
2022,4,24,16,30,445,111,351
2022,4,24,17,0,471,109,377
2022,4,24,17,30,533,164,390
2022,4,24,18,0,521,167,376
2022,4,24,18,30,588,284,346
2022,4,24,19,0,648,371,343
2022,4,24,19,30,610,354,334
2022,4,24,20,0,573,388,290
2022,4,24,20,30,529,414,252
2022,4,24,21,0,503,488,211
2022,4,24,21,30,302,168,214
2022,4,24,22,0,299,286,174
2022,4,24,22,30,216,320,104
2022,4,24,23,0,34,0,34
2022,4,24,23,30,24,1,24
2022,4,25,0,0,23,1,23
2022,4,25,0,30,1,0,1
2022,4,25,1,0,0,0,0
2022,4,25,1,30,0,0,0
2022,4,25,2,0,0,0,0
2022,4,25,2,30,0,0,0
2022,4,25,3,0,0,0,0
2022,4,25,3,30,0,0,0
2022,4,25,4,0,0,0,0
2022,4,25,4,30,0,0,0
2022,4,25,5,0,0,0,0
2022,4,25,5,30,0,0,0
2022,4,25,6,0,0,0,0
2022,4,25,6,30,0,0,0
2022,4,25,7,0,0,0,0
2022,4,25,7,30,0,0,0
2022,4,25,8,0,0,0,0
2022,4,25,8,30,0,0,0
2022,4,25,9,0,0,0,0
2022,4,25,9,30,0,0,0
2022,4,25,10,0,0,0,0
2022,4,25,10,30,0,0,0
2022,4,25,11,0,11,0,11
2022,4,25,11,30,36,2,36
2022,4,25,12,0,58,9,56
2022,4,25,12,30,76,3,75
2022,4,25,13,0,99,5,97
2022,4,25,13,30,141,13,134
2022,4,25,14,0,91,5,88
2022,4,25,14,30,85,0,85
2022,4,25,15,0,102,0,102
2022,4,25,15,30,102,0,102
2022,4,25,16,0,131,0,131
2022,4,25,16,30,143,1,142
2022,4,25,17,0,161,1,160
2022,4,25,17,30,245,3,242
2022,4,25,18,0,272,6,267
2022,4,25,18,30,209,2,207
2022,4,25,19,0,196,1,195
2022,4,25,19,30,167,0,167
2022,4,25,20,0,111,0,111
2022,4,25,20,30,258,44,228
2022,4,25,21,0,251,34,231
2022,4,25,21,30,247,50,221
2022,4,25,22,0,184,32,170
2022,4,25,22,30,194,78,167
2022,4,25,23,0,139,70,121
2022,4,25,23,30,92,61,82
2022,4,26,0,0,22,0,22
2022,4,26,0,30,2,0,2
2022,4,26,1,0,0,0,0
2022,4,26,1,30,0,0,0
2022,4,26,2,0,0,0,0
2022,4,26,2,30,0,0,0
